"Income" "Loan" "Default" "Age" "Gender" "Education" "Children" "Employment" "Adress" "Phone" "Customer" "Term" "Limit"
46.17 11.542 0 53 "M" "M" 2 78 99 "Y" "N" 36 11.542
46.052 11.513 0 23 "M" "M" 0 6 276 "Y" "N" 36 11.513
46.052 11.513 0 45 "M" "M" 1 15 88 "Y" "E" 36 11.513
54.369 13.592 0 51 "F" "H" 2 17 24 "Y" "N" 36 13.592
51.597 12.899 0 43 "F" "M" 3 25 480 "Y" "N" 36 12.899
43.542 11.513 1 23 "F" "N" 0 42 282 "Y" "N" 36 10.886
47.369 12.206 0 37 "F" "M" 2 48 141 "Y" "N" 36 11.842
52.797 13.199 0 42 "M" "H" 1 86 115 "Y" "N" 36 13.199
40.96 10.915 0 43 "M" "M" 3 15 164 "N" "N" 36 10.25
47.674 11.918 0 36 "M" "N" 0 44 68 "Y" "N" 36 11.918
47.674 11.918 1 35 "M" "H" 1 40 53 "Y" "N" 36 11.918
47.039 11.951 0 37 "F" "H" 1 132 4 "Y" "N" 36 11.763
49.717 12.429 0 26 "F" "H" 0 6 300 "Y" "N" 36 12.429
51.597 12.899 0 38 "M" "H" 0 23 50 "Y" "N" 36 12.899
52.489 13.122 0 43 "M" "H" 2 84 132 "Y" "N" 36 13.122
48.824 12.206 0 43 "F" "H" 1 34 70 "Y" "N" 36 12.206
47.674 11.918 0 30 "M" "H" 1 12 78 "N" "N" 36 11.918
47.674 11.918 0 33 "M" "M" 0 7 14 "N" "N" 36 11.918
47.674 11.918 0 44 "F" "H" 1 36 38 "Y" "N" 36 11.918
45.159 11.29 0 34 "F" "M" 0 24 72 "Y" "N" 36 11.29
47.674 11.918 0 26 "M" "M" 1 7 36 "Y" "N" 36 11.918
46.052 11.513 0 30 "M" "H" 1 86 99 "Y" "N" 36 11.513
41.852 10.463 0 29 "M" "H" 1 82 35 "Y" "N" 36 10.463
48.824 12.206 0 27 "M" "H" 0 6 48 "Y" "E" 36 12.206
35.949 12.192 0 57 "M" "H" 2 85 216 "Y" "E" 36 8.987
47.674 11.918 0 38 "F" "H" 1 6 155 "Y" "N" 36 11.918
34.45 11.818 0 27 "F" "H" 0 36 60 "Y" "N" 36 8.613
46.052 11.513 0 34 "F" "M" 1 132 276 "Y" "N" 36 11.513
48.824 12.206 0 46 "F" "M" 2 6 292 "N" "N" 36 12.206
47.674 11.918 0 52 "F" "H" 1 11 9 "Y" "N" 36 11.918
50.446 12.612 0 32 "F" "S" 0 120 180 "Y" "N" 36 12.612
50.59 12.66 0 30 "M" "H" 1 41 61 "Y" "N" 36 12.65
50.446 12.612 0 31 "M" "H" 0 15 98 "Y" "N" 36 12.612
51.597 12.899 0 39 "M" "H" 0 31 28 "Y" "N" 36 12.899
50.446 12.612 0 26 "M" "M" 0 5 317 "Y" "E" 36 12.612
46.944 11.918 1 31 "M" "M" 0 120 24 "Y" "N" 36 11.773
43.279 10.82 1 43 "F" "M" 1 300 144 "N" "N" 36 10.82
49.151 12.288 0 26 "F" "H" 0 10 312 "Y" "N" 36 12.288
47.674 11.918 0 27 "F" "H" 1 10 84 "Y" "E" 36 11.918
49.717 12.429 0 38 "M" "H" 1 25 196 "Y" "E" 36 12.429
53.219 13.305 1 46 "M" "H" 2 29 156 "Y" "N" 36 13.305
46.781 11.695 1 31 "F" "H" 0 11 24 "Y" "N" 36 11.695
49.717 12.429 0 36 "M" "H" 1 13 72 "Y" "N" 36 12.429
49.554 12.388 1 51 "M" "N" 0 48 126 "Y" "N" 36 12.388
49.717 12.429 1 28 "M" "H" 0 30 90 "N" "N" 36 12.429
44.901 11.225 0 41 "F" "M" 2 183 79 "Y" "N" 36 11.225
41.367 10.82 0 38 "M" "M" 1 25 238 "N" "N" 36 10.368
51.597 12.899 0 24 "M" "H" 0 8 264 "Y" "N" 36 12.899
49.114 12.278 0 49 "M" "M" 2 56 48 "Y" "N" 36 12.278
47.674 11.918 0 31 "F" "H" 1 13 156 "Y" "E" 36 11.918
47.83 12.044 0 27 "M" "H" 0 20 48 "Y" "N" 36 11.958
47.674 11.918 0 39 "F" "H" 0 9 320 "Y" "N" 36 11.918
46.052 11.513 0 25 "F" "N" 0 14 108 "Y" "N" 36 11.513
51.597 12.899 0 31 "M" "H" 1 18 60 "Y" "N" 36 12.899
44.538 11.513 0 31 "F" "H" 0 13 6 "Y" "N" 36 11.135
50.499 12.899 0 39 "M" "H" 2 134 119 "Y" "E" 36 12.625
47.369 11.983 0 24 "F" "H" 1 15 90 "Y" "N" 36 11.842
50.402 12.612 0 43 "F" "H" 1 90 87 "Y" "E" 36 12.6
44.625 11.156 0 49 "F" "S" 1 12 141 "Y" "E" 36 11.156
51.063 12.766 1 26 "M" "H" 0 68 123 "Y" "N" 36 12.766
51.597 12.899 1 51 "F" "H" 0 144 276 "Y" "E" 36 12.899
42.387 10.597 0 30 "M" "M" 1 9 36 "Y" "N" 36 10.597
47.932 11.983 0 25 "M" "M" 0 58 15 "Y" "N" 36 11.983
43.279 10.82 0 35 "F" "M" 3 72 360 "Y" "N" 36 10.82
49.554 12.388 0 40 "M" "S" 0 3 32 "Y" "N" 36 12.388
43.279 10.82 0 21 "M" "M" 0 3 26 "N" "N" 36 10.82
51.597 12.899 0 29 "M" "H" 0 21 36 "Y" "N" 36 12.899
47.101 11.918 1 36 "F" "M" 1 13 259 "Y" "N" 36 11.807
44.625 11.156 0 27 "M" "M" 1 92 324 "Y" "N" 36 11.156
44.625 11.156 0 28 "F" "S" 0 13 140 "Y" "N" 36 11.156
47.674 11.918 0 54 "M" "H" 1 24 300 "Y" "E" 36 11.918
48.127 12.117 0 25 "M" "H" 0 34 9 "Y" "N" 36 12.037
47.674 11.918 0 32 "F" "H" 1 50 24 "Y" "N" 36 11.918
51.317 12.899 1 39 "M" "N" 2 165 134 "Y" "N" 36 12.83
46.781 11.695 0 48 "M" "H" 2 14 162 "N" "E" 36 11.695
47.932 11.983 0 30 "F" "H" 1 40 24 "Y" "N" 36 11.983
43.443 11.513 0 54 "M" "M" 3 29 9 "N" "N" 36 10.861
50.446 12.612 0 51 "F" "M" 3 46 113 "Y" "N" 36 12.612
49.717 12.429 0 26 "M" "M" 1 25 113 "Y" "N" 36 12.429
49.368 12.468 1 24 "F" "H" 1 72 324 "Y" "N" 36 12.342
51.597 12.899 1 26 "M" "S" 1 11 120 "Y" "N" 36 12.899
48.824 12.206 0 32 "M" "M" 2 63 36 "N" "N" 36 12.206
41.236 10.309 0 50 "F" "N" 3 309 154 "Y" "N" 36 10.309
49.717 12.429 0 53 "M" "H" 2 156 204 "Y" "E" 36 12.429
49.295 12.346 0 27 "M" "H" 0 6 24 "Y" "N" 36 12.325
45.159 11.29 1 46 "M" "H" 1 95 72 "Y" "N" 36 11.29
41.677 10.915 1 27 "F" "H" 0 61 54 "Y" "N" 36 10.43
51.138 12.899 0 32 "M" "H" 0 6 28 "Y" "N" 36 12.784
51.597 12.899 1 32 "M" "H" 2 23 180 "N" "N" 36 12.899
51.597 12.899 0 27 "M" "H" 0 37 9 "Y" "N" 36 12.899
46.052 11.513 0 40 "F" "M" 1 21 180 "Y" "N" 36 11.513
38.463 13.19 1 51 "F" "M" 3 22 6 "Y" "E" 36 9.616
41.608 10.82 0 24 "F" "H" 0 6 42 "Y" "N" 36 10.402
44.509 11.127 0 35 "M" "H" 1 6 30 "Y" "N" 36 11.127
43.279 10.82 0 41 "M" "N" 0 25 420 "Y" "N" 36 10.82
44.075 11.29 0 31 "F" "H" 1 119 12 "Y" "N" 36 11.026
50.446 12.612 0 51 "F" "H" 0 7 60 "Y" "N" 36 12.612
49 12.899 1 50 "M" "H" 1 57 175 "Y" "N" 36 12.251
48.824 12.206 0 32 "F" "M" 1 13 36 "N" "E" 36 12.206
47.674 11.918 0 25 "F" "H" 0 60 303 "Y" "N" 36 11.918
47.674 11.918 0 28 "M" "N" 1 6 336 "Y" "N" 36 11.918
47.398 11.849 0 37 "M" "M" 1 104 156 "Y" "N" 36 11.849
44.625 11.156 0 52 "M" "M" 1 248 269 "Y" "E" 36 11.156
45.63 11.408 0 35 "M" "M" 1 19 180 "Y" "E" 36 11.408
51.063 12.766 0 40 "F" "H" 1 31 300 "Y" "N" 36 12.766
44.625 11.156 0 52 "F" "M" 2 71 48 "Y" "E" 36 11.156
47.674 11.918 0 25 "F" "H" 0 28 121 "N" "E" 36 11.918
44.008 11.002 0 30 "M" "H" 1 36 24 "N" "N" 36 11.002
49.717 12.429 1 45 "F" "H" 1 204 24 "Y" "N" 36 12.429
51.063 12.766 0 46 "F" "H" 1 51 51 "N" "N" 36 12.766
51.597 12.899 1 51 "M" "N" 1 25 6 "N" "N" 36 12.899
50.577 12.644 0 47 "M" "M" 0 53 132 "Y" "N" 36 12.644
47.404 12.044 0 26 "M" "S" 0 48 324 "Y" "N" 36 11.851
47.369 11.918 0 39 "F" "S" 0 36 276 "Y" "N" 36 11.845
43.279 10.82 0 35 "M" "H" 0 213 185 "Y" "N" 36 10.82
45.159 11.35 0 24 "F" "H" 0 56 108 "N" "N" 36 11.301
51.597 12.899 1 29 "M" "M" 1 5 78 "Y" "N" 36 12.899
46.052 11.513 0 24 "F" "H" 0 9 287 "Y" "N" 36 11.513
44.625 11.156 0 45 "M" "H" 1 196 217 "Y" "N" 36 11.156
48.006 12.206 0 50 "M" "M" 1 136 70 "Y" "N" 36 12.001
44.008 11.002 0 24 "M" "M" 1 50 124 "Y" "N" 36 11.002
48.824 12.206 0 48 "F" "H" 1 91 325 "N" "N" 36 12.206
47.674 11.918 0 45 "M" "M" 2 19 135 "Y" "N" 36 11.918
47.674 11.918 0 24 "F" "H" 0 4 12 "Y" "N" 36 11.918
44.847 11.775 1 23 "F" "H" 0 5 216 "Y" "N" 36 11.22
51.285 12.899 1 57 "M" "H" 2 8 3 "Y" "N" 36 12.827
43.279 10.82 0 30 "F" "M" 0 42 148 "N" "N" 36 10.82
48.824 12.206 0 46 "F" "S" 1 12 84 "Y" "N" 36 12.206
47.674 11.918 0 37 "F" "M" 1 28 49 "N" "N" 36 11.918
50.335 12.794 1 44 "F" "S" 0 20 6 "Y" "E" 36 12.584
45.63 11.408 0 34 "F" "M" 1 96 66 "N" "N" 36 11.408
46.052 11.513 0 22 "F" "N" 1 23 24 "Y" "N" 36 11.513
44.625 11.156 0 50 "F" "P" 2 96 132 "N" "N" 36 11.156
45.847 11.462 0 26 "F" "H" 1 31 62 "Y" "N" 36 11.462
51.597 12.899 0 42 "M" "H" 1 3 252 "Y" "N" 36 12.899
46.396 11.608 0 39 "F" "H" 3 144 154 "Y" "N" 36 11.605
41.852 10.463 0 30 "F" "M" 1 29 360 "Y" "N" 36 10.463
44.008 11.002 1 31 "M" "H" 1 177 80 "Y" "N" 36 11.002
44.008 11.002 0 37 "M" "M" 1 29 146 "N" "N" 36 11.002
51.587 12.899 0 52 "F" "H" 2 60 42 "N" "E" 36 12.897
48.174 12.044 0 33 "F" "H" 1 10 24 "Y" "N" 36 12.044
46.052 11.513 0 28 "M" "M" 0 29 2 "Y" "N" 36 11.513
52.489 13.305 1 33 "M" "H" 0 32 216 "Y" "E" 36 13.122
47.932 11.983 0 29 "M" "M" 2 14 32 "N" "N" 36 11.983
51.063 12.766 0 36 "M" "M" 2 36 0 "N" "E" 36 12.766
47.674 11.918 0 41 "M" "H" 1 58 121 "Y" "E" 36 11.918
47.674 11.918 0 53 "M" "M" 2 128 162 "Y" "N" 36 11.918
46.052 11.513 0 24 "M" "M" 0 39 288 "Y" "N" 36 11.513
51.063 12.766 1 40 "M" "H" 2 7 52 "Y" "N" 36 12.766
51.063 12.766 0 42 "M" "M" 1 18 60 "Y" "N" 36 12.766
44.901 11.225 0 25 "F" "H" 0 6 240 "Y" "N" 36 11.225
47.101 12.206 0 49 "F" "H" 2 54 184 "N" "N" 36 11.789
46.052 11.513 0 36 "M" "S" 1 63 360 "Y" "N" 36 11.513
45.159 11.29 0 49 "F" "H" 2 6 24 "Y" "E" 36 11.29
44.008 11.002 0 53 "M" "H" 3 152 180 "Y" "E" 36 11.002
43.279 10.82 0 36 "F" "H" 2 174 245 "Y" "N" 36 10.82
45.194 11.513 0 32 "F" "M" 1 171 192 "N" "N" 36 11.299
45.159 11.451 0 24 "M" "H" 0 10 11 "Y" "N" 36 11.294
46.36 11.775 0 37 "F" "H" 2 21 11 "Y" "N" 36 11.593
48.824 12.206 0 29 "M" "H" 1 32 327 "Y" "N" 36 12.206
47.282 11.82 1 49 "F" "H" 1 49 36 "Y" "N" 36 11.82
47.674 11.918 0 50 "M" "M" 1 15 96 "Y" "N" 36 11.918
50.864 12.766 0 47 "M" "H" 1 6 191 "Y" "N" 36 12.716
51.597 12.899 0 28 "M" "H" 2 36 36 "Y" "N" 36 12.899
43.941 11.513 0 37 "M" "M" 1 19 192 "Y" "N" 36 11.001
47.674 11.918 0 22 "F" "H" 0 10 144 "Y" "N" 36 11.918
45.006 12.206 0 30 "M" "H" 2 6 36 "Y" "N" 36 11.26
45.159 11.29 1 24 "F" "H" 0 8 20 "Y" "N" 36 11.29
50.446 12.612 0 48 "M" "H" 2 8 241 "Y" "N" 36 12.612
52.489 13.337 0 24 "M" "H" 0 57 32 "Y" "N" 36 13.122
50.446 12.612 1 51 "F" "H" 0 13 1 "N" "N" 36 12.612
46.052 11.513 0 28 "F" "H" 0 78 23 "Y" "E" 36 11.513
44.008 11.002 0 45 "F" "M" 2 9 180 "Y" "N" 36 11.002
47.674 11.918 0 37 "F" "S" 1 10 3 "Y" "N" 36 11.918
51.407 12.899 0 43 "F" "M" 1 139 75 "N" "E" 36 12.852
45.63 11.408 0 22 "M" "M" 0 9 240 "Y" "N" 36 11.408
48.403 12.101 0 23 "M" "N" 0 8 6 "Y" "N" 36 12.101
52.489 13.592 0 37 "M" "M" 2 48 360 "Y" "N" 36 13.122
48.824 12.206 0 24 "F" "H" 0 13 200 "Y" "N" 36 12.206
46.052 11.513 0 26 "M" "H" 1 8 125 "Y" "N" 36 11.513
48.824 12.206 0 32 "M" "H" 0 103 72 "Y" "N" 36 12.206
50.446 12.612 1 30 "M" "H" 0 20 154 "Y" "N" 36 12.612
50.446 12.612 0 29 "M" "S" 0 32 351 "Y" "N" 36 12.612
39.362 13.109 1 27 "M" "H" 0 28 29 "Y" "N" 36 9.84
52.489 13.592 0 46 "M" "N" 0 77 168 "N" "N" 36 13.122
52.489 13.592 0 36 "M" "H" 2 193 73 "Y" "N" 36 13.122
48.174 12.044 0 23 "M" "M" 0 46 282 "Y" "N" 36 12.044
50.446 12.612 0 29 "F" "H" 1 29 24 "Y" "N" 36 12.612
51.597 12.899 0 28 "M" "H" 1 59 60 "Y" "E" 36 12.899
41.852 10.463 0 44 "F" "H" 1 9 338 "Y" "N" 36 10.463
52.489 13.592 0 26 "M" "H" 1 29 24 "Y" "N" 36 13.122
48.824 12.206 0 32 "F" "H" 0 18 4 "N" "E" 36 12.206
44.008 11.002 0 50 "F" "H" 3 333 344 "Y" "N" 36 11.002
49.469 12.612 0 49 "F" "H" 1 60 84 "Y" "E" 36 12.369
50.446 12.612 0 36 "M" "H" 0 4 211 "N" "N" 36 12.612
47.674 11.918 0 46 "M" "H" 1 6 139 "Y" "N" 36 11.918
48.824 12.206 0 45 "M" "H" 2 13 339 "Y" "N" 36 12.206
46.052 11.513 0 50 "M" "M" 2 120 240 "Y" "N" 36 11.513
42.676 11.225 1 30 "M" "M" 1 107 47 "Y" "N" 36 10.691
50.446 12.612 0 52 "F" "N" 2 6 221 "Y" "N" 36 12.612
46.052 11.513 0 27 "F" "M" 0 7 108 "Y" "N" 36 11.513
47.674 11.918 0 44 "M" "H" 0 14 85 "Y" "N" 36 11.918
46.052 11.736 1 25 "M" "M" 1 83 110 "Y" "N" 36 11.515
47.51 11.878 1 25 "M" "N" 1 7 38 "N" "N" 36 11.878
48.962 12.24 0 26 "F" "H" 0 30 60 "Y" "N" 36 12.24
47.674 11.918 0 35 "M" "H" 2 3 53 "Y" "N" 36 11.918
42.181 10.545 1 22 "F" "M" 0 42 48 "Y" "N" 36 10.545
46.052 11.513 0 39 "M" "M" 2 13 432 "Y" "N" 36 11.513
47.674 11.918 0 51 "F" "M" 2 39 240 "Y" "N" 36 11.918
50.446 12.612 1 27 "M" "H" 0 26 137 "N" "E" 36 12.612
46.781 11.695 1 36 "M" "H" 1 39 18 "N" "N" 36 11.695
41.852 11.156 1 34 "F" "H" 2 146 17 "Y" "N" 36 10.485
49.78 12.612 0 47 "M" "H" 2 71 72 "Y" "N" 36 12.447
45.159 11.29 0 31 "M" "N" 1 18 240 "Y" "N" 36 11.29
43.279 10.82 0 43 "F" "N" 2 64 69 "Y" "N" 36 10.82
49.366 12.429 0 34 "M" "S" 1 36 72 "Y" "E" 36 12.343
44.008 11.002 0 46 "F" "M" 1 44 198 "Y" "N" 36 11.002
46.781 11.695 0 25 "F" "M" 0 17 48 "Y" "N" 36 11.695
50.446 12.612 1 25 "M" "H" 0 6 44 "Y" "N" 36 12.612
43.732 11.695 0 47 "F" "M" 2 339 564 "Y" "N" 36 10.936
49.838 12.612 0 34 "M" "H" 2 61 218 "Y" "N" 36 12.46
42.387 10.597 1 31 "F" "M" 1 108 192 "Y" "N" 36 10.597
53.835 13.459 1 40 "F" "N" 0 66 147 "Y" "N" 36 13.459
52.468 13.122 0 37 "F" "H" 1 53 192 "Y" "E" 36 13.117
49.717 12.429 0 48 "F" "H" 2 30 34 "Y" "N" 36 12.429
44.008 11.002 1 27 "M" "H" 0 28 120 "Y" "N" 36 11.002
46.781 11.695 1 39 "M" "H" 2 171 98 "Y" "N" 36 11.695
50.446 12.612 1 40 "M" "M" 1 23 56 "Y" "N" 36 12.612
40.458 10.597 1 33 "M" "M" 1 40 12 "Y" "N" 36 10.116
41.236 10.309 1 47 "F" "H" 1 11 12 "N" "N" 36 10.309
45.306 11.327 0 32 "M" "M" 0 39 93 "N" "N" 36 11.327
44.008 11.002 0 29 "M" "M" 1 70 356 "Y" "N" 36 11.002
47.62 11.918 1 31 "F" "H" 2 24 48 "Y" "N" 36 11.909
49.717 12.429 0 37 "M" "H" 0 43 123 "Y" "E" 36 12.429
49.927 12.612 1 32 "M" "M" 0 116 60 "Y" "N" 36 12.482
44.008 11.002 0 25 "M" "M" 0 40 306 "Y" "N" 36 11.002
49.717 12.429 1 32 "F" "H" 1 43 21 "N" "N" 36 12.429
46.052 11.513 0 44 "M" "M" 2 24 168 "Y" "N" 36 11.513
51.597 12.899 1 41 "M" "H" 1 62 116 "Y" "N" 36 12.899
44.008 11.002 0 47 "F" "H" 2 90 24 "N" "E" 36 11.002
43.279 10.82 0 52 "M" "M" 2 16 180 "Y" "E" 36 10.82
46.247 11.562 0 40 "F" "H" 2 29 41 "N" "N" 36 11.562
45.847 11.513 0 48 "F" "M" 2 21 159 "N" "N" 36 11.468
45.847 11.462 1 37 "M" "H" 0 17 66 "Y" "N" 36 11.462
45.159 11.29 0 26 "F" "S" 1 18 24 "Y" "N" 36 11.29
47.593 11.918 0 36 "F" "M" 1 24 44 "Y" "N" 36 11.899
46.669 12.612 1 34 "M" "H" 1 16 15 "Y" "N" 36 11.667
44.648 11.29 1 38 "F" "M" 1 91 9 "N" "E" 36 11.162
47.101 11.775 0 47 "F" "H" 2 11 223 "Y" "N" 36 11.775
50.446 12.612 0 45 "M" "N" 2 15 420 "Y" "N" 36 12.612
45.804 12.206 0 46 "F" "H" 2 8 47 "Y" "N" 36 11.453
47.674 11.918 0 55 "M" "M" 3 26 18 "Y" "N" 36 11.918
46.052 11.513 0 21 "F" "N" 0 11 132 "Y" "N" 36 11.513
43.279 10.82 0 24 "M" "H" 1 48 288 "Y" "N" 36 10.82
48.174 12.044 0 24 "F" "H" 0 46 41 "N" "E" 36 12.044
50.446 12.612 0 30 "M" "H" 1 13 83 "Y" "N" 36 12.612
41.852 10.463 0 31 "F" "H" 1 46 120 "Y" "N" 36 10.463
50.446 12.612 0 27 "F" "S" 1 13 52 "Y" "N" 36 12.612
50.446 12.612 1 33 "M" "M" 1 72 132 "Y" "N" 36 12.612
48.055 12.014 0 32 "M" "N" 1 14 60 "Y" "N" 36 12.014
46.781 11.695 0 45 "M" "H" 1 49 30 "Y" "N" 36 11.695
41.236 10.309 0 30 "F" "H" 1 81 60 "N" "N" 36 10.309
42.387 10.597 0 35 "F" "M" 2 57 228 "Y" "N" 36 10.597
48.824 12.206 1 48 "F" "H" 1 57 240 "Y" "N" 36 12.206
46.17 11.542 0 28 "F" "M" 1 42 120 "Y" "N" 36 11.542
44.625 11.156 1 23 "F" "H" 0 5 1 "Y" "N" 36 11.156
47.674 11.918 0 30 "F" "S" 2 62 40 "Y" "N" 36 11.918
48.824 12.206 0 28 "M" "H" 0 43 28 "Y" "E" 36 12.206
47.674 11.918 0 22 "M" "M" 0 36 264 "Y" "N" 36 11.918
47.043 12.612 1 41 "M" "H" 1 60 240 "N" "N" 36 11.761
49.717 12.429 0 37 "F" "M" 1 35 173 "Y" "N" 36 12.429
46.052 11.513 0 38 "M" "N" 2 62 189 "N" "N" 36 11.513
43.279 10.82 0 24 "M" "M" 0 18 60 "Y" "N" 36 10.82
50.446 12.612 0 30 "F" "H" 1 42 63 "Y" "N" 36 12.612
49.206 12.301 0 32 "M" "H" 0 7 90 "Y" "E" 36 12.301
45.93 12.206 0 29 "F" "H" 1 4 1 "N" "N" 36 11.492
47.674 11.918 0 33 "F" "H" 0 66 45 "Y" "N" 36 11.918
46.052 11.513 1 43 "F" "S" 1 6 420 "Y" "N" 36 11.513
44.901 11.225 0 26 "M" "H" 0 6 64 "N" "N" 36 11.225
46.052 11.513 0 29 "F" "H" 0 40 10 "Y" "N" 36 11.513
46.976 11.775 0 41 "M" "H" 1 13 61 "Y" "N" 36 11.749
43.279 10.82 0 47 "F" "N" 3 7 218 "N" "N" 36 10.82
48.824 12.206 1 24 "M" "M" 0 28 276 "Y" "N" 36 12.206
44.625 11.156 0 45 "F" "M" 1 153 24 "Y" "N" 36 11.156
44.625 11.156 0 26 "M" "S" 0 18 21 "Y" "N" 36 11.156
44.008 11.002 0 29 "F" "M" 2 6 159 "Y" "N" 36 11.002
48.824 12.206 0 32 "M" "H" 1 30 20 "N" "N" 36 12.206
50.446 12.612 0 44 "F" "M" 1 32 336 "Y" "N" 36 12.612
48.824 12.206 0 31 "M" "M" 1 25 100 "Y" "N" 36 12.206
50.446 12.612 1 30 "F" "H" 0 58 115 "Y" "N" 36 12.612
53.218 13.305 0 50 "M" "S" 1 31 396 "Y" "N" 36 13.305
46.781 11.695 0 41 "M" "M" 1 47 1 "N" "N" 36 11.695
50.446 12.612 0 35 "M" "M" 1 5 106 "Y" "N" 36 12.612
47.252 12.612 0 52 "F" "M" 1 8 72 "Y" "N" 36 11.817
50.446 12.612 0 30 "F" "N" 2 30 12 "Y" "N" 36 12.612
43.66 10.915 0 46 "M" "M" 1 40 132 "Y" "N" 36 10.915
46.052 11.513 0 56 "M" "M" 1 61 292 "Y" "E" 36 11.513
42.955 10.82 0 33 "M" "M" 1 12 84 "Y" "N" 36 10.739
50.446 12.612 0 32 "M" "H" 0 6 8 "N" "N" 36 12.612
44.008 11.002 0 22 "M" "M" 0 15 120 "N" "N" 36 11.002
48.469 12.15 0 29 "F" "H" 1 16 27 "N" "N" 36 12.121
47.482 11.918 0 49 "M" "S" 1 18 45 "Y" "N" 36 11.874
46.052 11.513 0 43 "F" "H" 2 162 48 "Y" "E" 36 11.513
49.469 12.612 0 31 "F" "H" 1 21 31 "Y" "N" 36 12.375
46.052 11.513 0 51 "F" "H" 2 47 215 "Y" "E" 36 11.513
45.674 11.695 0 22 "F" "H" 0 13 14 "N" "N" 36 11.425
45.159 11.29 0 48 "M" "M" 2 4 13 "N" "N" 36 11.29
54.369 13.592 1 46 "M" "H" 0 72 138 "N" "N" 36 13.592
50.446 12.612 1 36 "M" "H" 2 64 5 "Y" "N" 36 12.612
43.279 10.82 0 37 "F" "H" 2 28 156 "Y" "N" 36 10.82
47.674 11.918 0 36 "M" "M" 1 6 66 "N" "N" 36 11.918
50.446 12.612 0 30 "M" "H" 0 91 48 "Y" "N" 36 12.612
50.446 12.612 0 27 "M" "H" 0 13 22 "Y" "E" 36 12.612
50.446 12.612 1 45 "F" "H" 1 10 360 "Y" "N" 36 12.612
36.841 12.416 0 30 "M" "N" 2 14 96 "N" "N" 36 9.21
45.159 11.29 1 23 "M" "H" 0 12 9 "N" "N" 36 11.29
48.824 12.206 0 44 "M" "H" 1 36 144 "Y" "N" 36 12.206
54.369 13.592 0 37 "F" "H" 1 33 114 "Y" "N" 36 13.592
41.617 10.404 1 34 "F" "M" 1 42 44 "Y" "N" 36 10.404
43.279 10.82 1 48 "F" "H" 0 10 186 "N" "N" 36 10.82
44.738 11.184 0 44 "F" "M" 0 11 81 "Y" "N" 36 11.184
46.433 11.608 0 50 "M" "M" 3 383 196 "Y" "N" 36 11.608
45.258 11.687 0 48 "M" "H" 1 45 77 "Y" "N" 36 11.316
46.052 11.513 1 23 "M" "H" 0 12 22 "Y" "N" 36 11.513
47.674 11.918 0 39 "F" "H" 1 36 96 "Y" "E" 36 11.918
49.383 12.346 0 29 "M" "H" 1 22 30 "Y" "N" 36 12.346
46.781 11.695 0 39 "M" "M" 2 3 54 "Y" "N" 36 11.695
50.446 12.612 1 49 "F" "N" 2 6 36 "Y" "N" 36 12.612
45.159 11.29 0 25 "F" "M" 0 79 5 "Y" "N" 36 11.29
45.847 11.513 0 26 "M" "H" 1 7 84 "Y" "N" 36 11.467
43.279 10.82 1 55 "M" "M" 2 26 312 "Y" "N" 36 10.82
50.446 12.612 0 57 "M" "H" 1 36 66 "Y" "E" 36 12.612
49.691 12.794 0 52 "F" "H" 1 39 60 "Y" "N" 36 12.423
43.279 10.82 0 33 "M" "N" 0 6 204 "Y" "N" 36 10.82
46.052 11.513 0 35 "F" "H" 0 211 104 "N" "N" 36 11.513
50.446 12.612 0 41 "F" "M" 1 63 148 "Y" "N" 36 12.612
50.338 12.612 0 40 "M" "H" 1 13 161 "Y" "N" 36 12.586
41.236 10.309 0 33 "M" "M" 1 14 36 "Y" "N" 36 10.309
50.446 12.612 1 45 "F" "M" 2 12 242 "N" "N" 36 12.612
44.625 11.156 0 28 "M" "M" 0 10 73 "N" "E" 36 11.156
45.159 11.29 1 37 "F" "M" 1 53 62 "Y" "N" 36 11.29
43.279 10.82 0 38 "F" "H" 1 189 456 "Y" "N" 36 10.82
43.279 10.82 0 38 "M" "M" 0 20 432 "Y" "E" 36 10.82
46.052 11.513 0 50 "M" "M" 1 34 90 "Y" "E" 36 11.513
49.493 12.506 1 27 "M" "M" 0 26 132 "Y" "N" 36 12.373
48.824 12.206 0 37 "M" "H" 1 3 43 "Y" "N" 36 12.206
47.538 11.884 0 43 "M" "M" 2 10 204 "N" "N" 36 11.884
45.159 11.29 0 28 "F" "M" 0 109 252 "N" "E" 36 11.29
43.279 10.82 1 36 "M" "N" 1 9 48 "Y" "E" 36 10.82
48.562 12.236 0 40 "F" "H" 1 16 144 "Y" "N" 36 12.14
48.824 12.206 1 42 "M" "M" 1 24 27 "Y" "N" 36 12.206
46.781 11.695 0 23 "M" "H" 0 23 62 "Y" "N" 36 11.695
43.279 10.82 0 37 "M" "P" 1 22 18 "Y" "E" 36 10.82
53.835 13.459 0 47 "F" "H" 0 90 336 "Y" "N" 36 13.459
50.446 12.612 0 36 "M" "M" 1 27 121 "Y" "N" 36 12.612
48.824 12.206 0 51 "F" "H" 0 182 84 "Y" "N" 36 12.206
50.446 12.612 0 27 "M" "H" 2 11 13 "Y" "N" 36 12.612
50.17 12.543 0 34 "F" "H" 0 4 408 "Y" "N" 36 12.543
48.824 12.206 0 36 "M" "M" 1 62 36 "Y" "N" 36 12.206
